gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;Previsao_Churn;Probabilidade_Churn
0;0;0;0;29;1;2;2;1;1;1;1;1;1;0;0;2;3.263849190510932;6.555356891810665;0;0;0.04
1;0;0;0;2;1;2;0;0;2;0;0;0;0;0;1;3;4.014579593753238;4.745801315727837;1;1;0.77
0;0;0;0;10;0;1;0;0;0;0;2;0;0;2;1;3;3.4210000089583352;5.703949127435522;0;0;0.02
1;0;1;0;18;1;2;1;0;0;0;0;0;0;0;1;2;4.306090068583941;7.175451457345406;0;0;0.15
0;1;0;0;11;1;0;1;0;2;0;0;2;2;0;1;2;4.564348191467836;7.022244005466835;1;1;0.93
1;0;0;0;16;1;0;2;1;1;1;1;1;1;2;0;3;3.0325462466767075;5.653716496982717;0;0;0.0
0;0;0;0;72;1;2;0;0;2;2;2;2;2;2;0;0;4.472780997942346;8.756446284463516;0;0;0.0
1;0;0;0;72;1;2;1;0;2;2;2;2;2;2;0;0;4.702296896718814;8.971994346418777;0;0;0.0
0;0;1;1;41;1;0;0;2;0;0;2;2;2;1;1;1;4.3267781604434035;8.067352908713396;0;0;0.02
0;1;1;0;65;1;0;1;2;2;2;0;0;2;0;0;2;4.558078578454241;8.72048499422784;0;0;0.08
0;1;0;0;13;1;0;0;0;2;2;0;0;0;0;1;2;4.021773869387265;6.596190266067024;0;0;0.1
1;1;0;0;4;1;0;1;2;0;0;0;0;0;0;0;2;4.335328031664641;5.61458689585173;0;0;0.09
1;0;0;0;41;1;2;0;0;0;2;0;0;2;1;0;3;4.189654742026425;7.837080689126748;0;0;0.05
1;1;0;0;15;1;0;1;0;2;0;0;0;0;0;1;2;4.32280727501391;6.980354971396481;1;1;0.95
1;0;0;0;1;1;0;0;2;0;0;0;0;0;0;1;3;3.902982260775997;3.902982260775997;1;1;0.73
1;0;0;0;42;1;2;1;2;2;2;0;0;2;1;1;2;4.605170185988092;8.366242386524114;0;0;0.16
0;0;1;0;51;1;0;1;2;2;2;0;2;0;1;1;2;4.548599834499697;8.438269024609227;0;0;0.11
0;0;1;1;2;1;0;1;0;0;0;0;0;0;0;0;2;4.268297869345539;4.998225274019575;1;1;0.81
1;1;1;0;1;0;1;0;0;2;0;0;2;0;0;0;2;3.7184382563554808;3.7184382563554808;1;1;0.85
1;0;0;1;32;1;2;0;0;2;2;2;2;2;1;0;1;4.439115601658009;7.87637277103406;0;0;0.07
1;0;0;0;10;1;0;2;1;1;1;1;1;1;0;1;3;3.0373539482448106;5.268115857814915;0;0;0.03
0;0;1;1;67;0;1;0;0;2;2;2;2;2;2;1;2;4.1034694699991014;8.319936661053873;0;0;0.01
0;0;1;1;61;1;2;1;2;2;2;2;2;2;2;0;1;4.754451888703846;8.85497171732711;0;0;0.02
1;0;0;0;50;1;2;1;2;2;2;2;2;2;1;0;1;4.747970984619762;8.664250199109881;0;0;0.04
0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;1;3.8199077165203406;4.401216329067023;1;1;0.84
0;1;1;0;29;0;1;0;2;0;2;0;0;2;0;1;2;3.828641396489095;7.114484855028092;0;0;0.12
1;1;0;0;3;0;1;0;0;0;2;0;0;2;0;1;2;3.7412346844478646;4.891851758106289;1;1;0.92
1;1;0;0;13;1;2;1;0;2;2;0;2;2;0;1;2;4.681204872264089;7.219129463690706;1;1;0.9
1;1;1;0;57;1;2;1;0;2;0;0;0;2;0;1;2;4.50920979484218;8.502353627719575;0;0;0.24
0;0;0;0;31;0;1;0;2;2;0;2;0;2;2;1;0;3.928880122494569;7.327189036317697;0;0;0.01
0;0;1;0;45;1;2;1;2;2;2;2;2;2;1;0;3;4.738826570800765;8.52382117770646;0;0;0.1
0;0;1;1;61;1;2;0;2;2;2;2;2;2;2;0;3;4.489759334476764;8.617536140112266;0;0;0.0
1;0;0;0;50;1;2;2;1;1;1;1;1;1;2;0;0;3.254242968705492;7.086946942767164;0;0;0.01
0;1;0;0;19;1;0;1;2;2;0;2;2;2;0;1;3;4.663439094112067;7.605018975053922;0;0;0.49
1;0;0;0;59;1;0;2;1;1;1;1;1;1;2;0;3;3.013080911888604;7.003610764625658;1;1;0.63
0;0;1;0;71;1;2;2;1;1;1;1;1;1;2;1;1;3.228826155721369;7.458157321861312;0;0;0.01
0;1;0;0;16;1;0;1;0;0;0;2;2;2;0;1;2;4.558602550171757;7.32132082312417;1;1;0.84
1;0;1;0;57;1;0;0;2;2;0;2;0;0;2;1;2;4.1067670822206574;8.146462787815526;0;0;0.0
1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3.250374491927572;3.250374491927572;1;1;0.84
1;1;1;0;20;1;2;1;0;2;0;2;2;2;0;0;2;4.682594082952895;7.68388698965577;0;0;0.1
1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;3;4.2710950739666;4.2710950739666;1;1;0.9
1;0;1;0;5;1;2;1;0;2;0;2;0;0;0;1;2;4.45898767581001;5.996700813903228;1;1;0.89
0;0;1;0;52;1;2;1;0;2;2;0;2;2;0;1;2;4.663910681010692;8.635127326767599;1;1;0.74
1;1;1;0;21;1;0;0;2;2;0;0;0;2;0;1;0;4.188896879163323;7.2010217297278185;0;0;0.19
1;0;0;0;14;0;1;0;0;0;2;2;2;2;0;1;2;4.02535169073515;6.650214363442343;0;0;0.25
0;0;0;0;5;1;0;0;0;2;0;0;0;0;0;0;0;3.942552210462969;5.504314759027276;0;0;0.16
0;0;0;0;6;1;0;0;2;2;0;0;0;0;0;0;3;4.0280266811844525;5.7804348261772835;0;0;0.1
0;0;0;0;10;1;0;0;0;2;0;0;0;0;0;0;2;3.955082494888593;6.2131069722959245;0;0;0.01
0;0;0;1;1;1;2;2;1;1;1;1;1;1;0;0;3;3.2733640101522705;3.2733640101522705;0;0;0.13833333333333334
0;0;0;0;68;1;2;0;2;0;0;0;0;0;0;0;3;4.015481713796376;8.213042926257149;0;0;0.04
1;0;1;1;18;1;0;1;0;0;2;0;2;2;0;0;3;4.565909472034789;7.484902208779911;1;0;0.36
0;0;0;0;22;1;2;1;0;0;0;0;0;0;1;1;1;4.343805421853684;7.486949579466051;0;0;0.06
0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;1;2;3.814410176561146;6.833193357655232;0;0;0.09
1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;2;4.2626798770413155;4.2626798770413155;1;1;0.9
1;1;0;0;8;1;0;1;0;2;0;0;0;0;0;1;2;4.324132656254979;6.409434476354621;1;1;0.9
1;0;0;0;10;1;0;0;0;0;0;0;0;0;0;1;1;3.825375198702474;6.0785592539589155;1;1;0.75
1;1;0;0;24;1;2;1;0;0;0;0;0;0;0;1;2;4.345103280569283;7.446410054666804;1;0;0.47
1;0;0;0;35;1;0;0;2;2;2;0;0;0;1;0;3;4.130354999745133;7.6119413066572985;0;0;0.01
1;0;1;1;23;1;0;1;0;2;2;2;0;0;1;0;3;4.475061500641071;7.571370656936044;0;0;0.11
0;1;0;0;6;1;0;1;0;0;0;0;2;2;0;1;2;4.503691017038237;6.343528878489031;0;0;0.32
0;0;0;0;12;1;0;2;1;1;1;1;1;1;0;0;3;3.0301337002713233;5.39974515917815;0;0;0.03
1;0;0;0;1;1;0;2;1;1;1;1;1;1;0;0;3;3.056356895370426;3.056356895370426;0;0;0.03125000000000001
0;0;1;1;71;1;0;1;0;0;2;0;0;0;2;0;2;4.344454561766125;8.601065479952362;0;0;0.07
1;1;1;0;35;1;2;1;0;0;2;0;2;2;0;1;2;4.623010104116422;8.14279060875989;0;0;0.31
1;0;1;1;40;1;2;0;0;0;2;0;2;2;0;1;2;4.3247946887187485;8.01193537195371;0;0;0.08
0;0;0;1;1;1;0;1;2;0;0;0;0;0;0;1;3;4.312140507209715;4.312140507209715;1;1;0.86
1;0;0;0;23;1;0;0;0;0;0;0;2;2;1;1;0;4.188138441508461;7.320394590838302;0;0;0.11
0;1;0;0;4;1;2;1;0;0;0;0;2;2;0;1;2;4.569024739351738;5.984188138137206;1;1;0.98
1;0;0;0;4;1;0;1;0;0;2;2;0;2;0;1;2;4.515245478460105;5.879554854554393;0;1;0.68
0;0;1;1;68;0;1;0;0;2;2;2;2;2;2;0;1;4.115779842942166;8.32117830749028;0;0;0.0
1;0;0;1;38;1;2;1;0;2;0;0;0;0;0;1;3;4.417031743872572;8.052837582035098;0;0;0.13
1;0;1;1;52;1;2;2;1;1;1;1;1;1;2;0;3;3.250374491927572;7.114850745874739;0;0;0.0
1;1;1;0;32;1;2;1;0;0;0;0;0;0;0;1;2;4.3294166844015844;7.742553920000891;1;1;0.8
1;0;1;1;29;1;0;0;0;0;2;2;2;2;2;0;3;4.337944122103693;7.6282257551909725;0;0;0.01
1;1;1;1;38;1;2;1;0;2;0;0;2;2;0;0;2;4.626442321263631;8.227602632295108;0;0;0.21
1;0;0;1;48;1;2;0;2;0;2;0;2;2;1;1;1;4.378896741664954;8.211605091984318;0;0;0.04
0;0;0;0;1;1;0;2;1;1;1;1;1;1;0;1;0;3.0081547935525483;3.0081547935525483;0;0;0.08
0;0;0;0;22;1;0;1;2;0;0;2;0;2;0;1;2;4.500365071621965;7.542876022019734;0;0;0.22
0;0;0;0;43;1;2;1;2;2;2;2;2;2;2;0;1;4.754021132720446;8.49619424882018;0;0;0.05
0;1;1;0;5;1;0;1;0;0;0;0;0;0;0;1;2;4.253482783560398;5.83656358589002;0;0;0.22
1;0;0;0;5;1;0;1;0;0;0;0;2;0;0;1;2;4.401829261970061;6.032006502420918;1;1;0.86
1;0;1;1;51;1;2;1;2;2;0;2;2;2;1;0;1;4.709980550340436;8.646008480687051;0;0;0.27
1;0;0;0;71;1;0;2;1;1;1;1;1;1;2;1;1;3.039749158970765;7.2123682120938994;0;0;0.0
0;0;1;1;38;1;0;0;2;2;0;2;2;2;1;0;1;4.398146016553765;8.026055809319672;1;1;0.62
1;1;1;0;24;1;0;1;0;0;2;0;2;2;0;1;2;4.544889255103161;7.710675724683985;1;1;0.76
1;0;1;0;35;1;2;1;0;0;0;2;2;0;0;1;1;4.52720864451838;8.082510372888098;0;0;0.13
0;1;0;0;54;1;2;0;2;2;0;2;2;2;1;0;0;4.424247650107844;8.378183965678819;1;1;0.71
0;0;1;1;72;0;1;0;0;2;2;2;2;2;2;1;2;4.110873864173311;8.35819745992578;0;0;0.05
1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;3.824284091120139;3.824284091120139;0;0;0.11
0;0;1;1;9;1;0;0;2;0;0;0;0;0;1;0;3;3.903990833730882;6.048081147526878;0;0;0.06
1;0;0;0;69;0;1;0;2;2;0;2;2;2;2;1;0;4.111693200556713;8.33751613484719;0;0;0.01
0;0;1;0;52;1;2;1;0;2;0;2;2;2;0;1;1;4.641502115235482;8.544633245841629;0;0;0.36
0;1;1;0;11;1;0;1;0;0;0;2;2;0;0;1;2;4.429625613473161;6.781114378014739;0;0;0.24
0;1;0;0;2;1;0;1;0;0;0;0;0;0;0;1;2;4.267597343922845;4.941999501706118;1;1;0.81
0;1;1;1;28;0;1;0;0;0;0;0;2;0;0;1;2;3.6082115510464816;6.882078432192154;0;0;0.11
0;1;0;0;17;1;2;1;0;0;2;0;0;0;0;1;1;4.426641427432833;7.293731710506439;0;0;0.2
0;0;1;1;35;1;0;2;1;1;1;1;1;1;2;1;3;3.0373539482448106;6.607123047354728;0;0;0.02
0;0;0;0;8;1;0;2;1;1;1;1;1;1;1;1;3;3.005682604407159;5.093443405283571;0;0;0.02
1;0;0;0;46;1;2;1;0;2;2;0;2;0;1;1;1;4.563305981889393;8.394788241149152;0;0;0.07
0;0;0;0;7;1;2;1;0;0;0;0;0;0;0;1;2;4.3154861108656375;6.238812787119009;1;1;0.9
0;0;0;0;2;1;2;1;0;0;2;0;0;0;0;0;3;4.401829261970061;5.054971107916307;1;1;0.9
1;0;1;1;68;1;2;0;0;2;2;2;0;2;1;1;0;4.341204640153626;8.57450881512029;1;1;0.58
0;0;0;0;43;1;2;1;0;2;2;0;2;2;2;1;2;4.659658371272161;8.468181502712058;1;1;0.77
0;0;0;0;68;1;2;0;2;2;2;2;2;2;2;1;2;4.49032034430915;8.724117925907073;0;0;0.01
0;0;0;0;36;1;0;1;0;2;0;0;2;2;0;1;1;4.562262684976814;8.179382058873774;0;0;0.11
1;0;1;0;63;1;2;1;0;2;2;0;2;2;0;1;2;4.648229675448539;8.795430805040018;1;1;0.71
0;1;0;0;32;1;0;0;0;2;0;2;0;0;0;0;0;4.019082077721554;7.512672158147668;0;0;0.03
0;0;1;0;71;1;2;0;2;2;2;2;2;2;2;0;1;4.4630304188269685;8.73629659230272;0;0;0.0
0;0;1;1;66;1;2;0;2;2;2;0;0;0;0;1;0;4.226103551734458;8.413974824163768;0;0;0.16
1;0;0;0;63;1;0;2;1;1;1;1;1;1;1;0;3;3.068052935133617;7.192294919161421;0;0;0.03
0;0;0;1;41;1;0;2;1;1;1;1;1;1;1;1;1;3.056356895370426;6.763884908562435;0;0;0.0
0;1;0;0;1;1;2;1;0;0;0;0;0;0;0;1;2;4.291828366755733;4.291828366755733;0;0;0.3
0;0;0;0;2;1;0;1;0;0;0;0;2;2;0;1;2;4.515245478460105;5.1310814471721224;1;1;0.9
0;0;1;0;70;1;0;2;1;1;1;1;1;1;2;0;0;3.017982882488811;7.173575104576783;0;0;0.0
0;0;0;0;23;0;1;0;0;0;0;0;2;2;0;1;2;3.827553848801696;6.905602964413994;0;0;0.11
0;1;1;0;64;1;0;1;2;2;2;0;0;2;1;0;0;4.584967478670572;8.76902526347426;0;0;0.04
1;0;1;1;37;1;2;0;2;0;2;2;0;0;2;1;1;4.155753190350744;7.731821066813775;0;0;0.03
1;0;0;1;17;1;0;0;0;0;0;0;0;0;1;0;3;3.8199077165203406;6.52561599617747;0;0;0.04
0;1;0;0;7;1;0;1;0;0;0;0;2;2;0;1;2;4.501474949649326;6.354978551269467;0;1;0.52
1;0;1;1;4;1;2;1;0;2;2;0;0;0;0;1;0;4.4520190064939165;5.921310287184775;1;1;0.96
0;1;0;0;21;0;1;0;2;0;0;0;2;0;0;1;2;3.758871825933971;6.734710558968391;1;1;0.79
0;0;0;0;10;1;0;1;0;0;0;0;0;2;0;1;0;4.3975308212098465;6.741700694652055;1;1;0.84
0;1;0;0;16;1;2;0;2;0;0;0;0;0;0;1;2;4.009149716158869;6.7912214627261855;0;0;0.12
1;0;1;0;64;1;2;1;0;2;0;2;2;2;2;1;2;4.665794807804526;8.828259704100754;0;0;0.06
1;1;1;0;27;0;1;0;2;0;0;0;0;0;0;0;1;3.457892725338701;6.692207804289556;1;1;0.8
1;0;1;1;42;1;2;1;2;0;0;0;2;2;1;0;2;4.585987366571318;8.298477323429179;0;0;0.07
1;0;0;1;5;1;0;2;1;1;1;1;1;1;0;0;3;3.054001181677967;4.43970574626056;0;0;0.0
0;0;0;0;41;1;0;1;0;2;0;2;2;2;2;1;0;4.603168183317418;8.284037182319022;0;0;0.0
1;0;1;0;58;1;0;0;0;0;2;0;0;0;1;0;1;3.937690752176724;7.9653893109216884;0;0;0.03
0;0;0;0;47;1;0;2;1;1;1;1;1;1;2;1;3;3.070375816549757;6.852982253134845;0;0;0.0
1;0;0;0;18;1;0;1;0;0;0;2;0;0;0;1;0;4.3425058765115985;7.225517862222083;0;0;0.11
1;0;0;0;5;1;0;1;0;0;2;0;2;2;0;0;0;4.579852378003801;6.201624170863897;1;1;0.92
1;0;1;0;23;1;0;0;2;0;0;0;0;2;0;1;0;4.110053855927281;7.249215057114389;0;0;0.08
0;0;0;0;1;1;0;2;1;1;1;1;1;1;0;0;3;3.0032042883926917;3.0032042883926917;0;0;0.03333333333333333
1;0;1;0;71;1;2;1;0;0;2;0;2;2;1;1;1;4.6016640466588035;8.848487761310901;0;0;0.09
1;0;1;1;72;1;2;1;2;2;2;2;2;2;2;1;1;4.732683506287051;9.003027107867489;0;0;0.01
1;0;1;1;33;1;0;2;1;1;1;1;1;1;1;0;3;3.0726933146901194;6.538501552836545;0;0;0.0
1;0;0;0;2;1;2;1;0;0;0;0;2;0;0;1;2;4.4618770161616155;5.206750173022546;1;1;0.96
1;0;0;1;24;0;1;0;2;0;0;2;0;0;2;0;3;3.6041382256588457;6.723592027308811;0;0;0.0
0;0;1;1;56;1;2;1;0;2;2;2;0;2;1;1;1;4.612642200826793;8.632199040925325;0;0;0.03
1;0;0;0;37;1;0;1;0;2;0;0;2;2;0;1;1;4.575741375297279;8.201879525129897;0;0;0.15
0;0;0;0;43;1;2;0;0;2;2;2;2;2;1;0;1;4.455509411433685;8.206106010518134;0;0;0.01
1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;3.2714682749873716;3.2714682749873716;0;1;0.68
0;0;1;0;25;1;2;1;0;0;2;2;2;2;0;1;0;4.662967284714308;7.850687941802713;1;1;0.85
0;0;0;0;61;1;2;0;2;2;2;2;2;2;2;0;2;4.50700593720086;8.577290615464818;0;0;0.01
1;0;0;0;17;1;2;1;0;0;2;2;0;0;1;0;2;4.4744918623459755;7.2522311154638714;0;0;0.09
0;0;1;0;41;1;0;1;0;2;2;2;0;0;1;1;0;4.468204330914934;8.113741055918576;0;0;0.04
1;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;3;3.9444901955656477;3.9444901955656477;1;1;0.88
1;1;1;1;72;0;1;0;2;2;2;2;2;2;2;1;0;4.186619838331271;8.462388476041804;0;0;0.01
1;0;0;0;1;1;2;1;0;2;0;0;0;2;0;1;1;4.520156811661135;4.520156811661135;1;1;0.75
1;0;0;0;48;1;2;1;0;2;2;0;2;2;2;1;0;4.692264892839025;8.530790329922262;0;0;0.45
1;1;1;0;11;1;0;2;1;1;1;1;1;1;0;0;3;3.0421386463681466;5.374120329963537;1;1;0.62
0;1;1;0;55;1;2;1;0;2;2;0;0;0;0;1;2;4.4595662121293;8.492018962867517;1;1;0.81
0;0;0;0;42;0;1;0;2;2;2;2;0;2;1;1;2;4.020877410340228;7.76193653719278;0;0;0.02
1;0;0;0;44;1;2;1;0;0;2;0;0;2;0;1;3;4.515245478460105;8.309922989258318;0;0;0.12
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;2;3.8066624897703196;3.8066624897703196;0;0;0.16
0;0;0;0;27;1;2;1;0;0;0;0;2;2;0;1;0;4.570578741218473;7.861823375190322;0;0;0.25
1;1;1;0;27;1;2;0;0;2;2;2;2;2;0;1;0;4.4520190064939165;7.745240870413761;0;0;0.06
0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;1;2;3.8133070324889884;4.5031374604229395;0;0;0.17
0;0;0;0;19;1;0;2;1;1;1;1;1;1;0;0;3;3.039749158970765;5.909576387635298;0;0;0.01
0;1;1;0;42;1;2;1;0;0;0;0;2;2;0;1;2;4.564868889214566;8.28033096796109;0;0;0.22
0;0;0;0;66;1;2;0;2;2;2;2;2;2;2;1;1;4.511408806173617;8.69399118806683;0;0;0.0
1;1;1;0;33;1;2;1;2;0;2;2;2;2;0;1;0;4.7086288943563215;8.214925260636038;0;0;0.18
0;0;0;0;34;1;0;1;0;2;0;0;0;0;0;1;1;4.316821224548606;7.834174543652333;1;1;0.78
1;1;0;0;33;0;1;0;0;0;2;2;2;2;0;1;2;4.018183201256536;7.498149651967252;0;0;0.07
0;0;1;1;23;1;0;2;1;1;1;1;1;1;1;0;3;3.0469005601283903;6.030925615988895;0;0;0.0
0;0;0;0;32;1;0;2;1;1;1;1;1;1;1;0;0;3.0325462466767075;6.437991620941009;0;0;0.0
0;0;0;0;11;1;0;2;1;1;1;1;1;1;1;0;1;3.0469005601283903;5.4752075333447845;0;0;0.0
1;0;1;1;69;1;2;1;0;0;2;0;2;2;0;1;1;4.609660091260944;8.854893245389706;1;0;0.41
0;0;1;0;68;1;0;0;2;0;0;2;0;0;1;0;0;4.041295341132285;8.255776477880534;0;0;0.0
1;0;0;0;20;1;0;2;1;1;1;1;1;1;2;1;3;3.0301337002713233;6.041206639002796;0;0;0.0
1;0;0;0;72;1;0;2;1;1;1;1;1;1;2;1;1;3.0349529867072724;7.292847597282364;0;0;0.0
1;0;1;1;60;1;2;1;2;0;2;0;2;0;1;1;0;4.5685062016165;8.66785206770135;0;0;0.04
1;1;1;1;32;1;0;1;0;2;0;0;2;2;0;1;3;4.553350437258295;7.9594331804610325;0;0;0.18
0;0;0;0;1;1;0;2;1;1;1;1;1;1;0;1;3;3.039749158970765;3.039749158970765;1;1;0.905
1;0;0;0;1;1;0;2;1;1;1;1;1;1;0;1;3;3.0252910757955354;3.0252910757955354;1;1;0.6825
1;1;0;0;3;1;2;1;0;2;0;0;0;0;0;1;2;4.410978456623649;5.458308102856978;1;1;0.97
0;0;1;0;46;1;2;2;1;1;1;1;1;1;1;1;0;3.2367157429965316;6.972746822489577;0;0;0.02
0;0;1;0;29;1;2;1;0;0;0;0;0;0;0;1;2;4.330075229041782;7.67324637666525;0;0;0.18
1;0;0;0;51;1;2;1;0;2;2;2;0;0;0;1;2;4.481306198765705;8.406038142050075;0;0;0.19
0;1;1;0;48;1;0;1;0;0;0;0;0;0;0;1;0;4.271793154274181;8.173589586929555;0;0;0.17
0;0;1;1;16;1;0;1;0;2;0;0;0;0;0;0;0;4.307437777682809;7.0873648282726185;0;0;0.11
1;0;1;0;70;1;2;1;0;2;2;2;0;2;2;1;0;4.602165676967792;8.833448143354206;0;0;0.02
0;0;1;1;40;1;2;2;1;1;1;1;1;1;2;1;3;3.250374491927572;6.933130585313365;0;0;0.01
0;0;1;1;22;1;0;1;0;2;0;0;0;2;0;0;2;4.4343818650078095;7.521263836881865;1;1;0.77
0;1;0;0;1;1;0;1;0;0;2;0;0;0;0;1;0;4.334672938290411;4.334672938290411;1;1;0.98
0;0;1;1;5;1;2;2;1;1;1;1;1;1;0;1;3;3.2308043957334744;4.892227063045954;0;0;0.08
0;0;0;0;7;1;0;1;0;0;0;0;0;0;0;1;0;4.260564966136689;6.246978478452642;0;0;0.17
1;0;0;1;29;1;2;1;0;2;2;2;0;2;1;0;1;4.620551288026394;7.948544226913045;0;0;0.01
1;0;1;1;44;1;2;2;1;1;1;1;1;1;1;0;3;3.2846635654062037;7.013465733404251;0;0;0.0
0;0;0;0;10;0;1;0;2;2;2;0;0;0;0;0;0;3.730501128804756;6.109914027307526;0;0;0.09
0;1;1;0;55;1;2;0;0;0;0;0;0;0;0;0;0;3.9636662385799846;7.951400867896387;0;0;0.09
1;1;1;0;52;1;2;1;0;2;2;0;2;2;1;1;0;4.664382045619937;8.589960264967118;0;0;0.17
0;0;1;1;10;1;2;1;0;0;0;0;0;2;0;0;2;4.465333240800292;6.756467164768355;0;0;0.22
1;0;0;0;18;1;2;1;0;0;0;0;0;0;0;1;0;4.338597076746545;7.24140209929983;0;0;0.43
0;0;1;0;68;1;2;0;2;0;0;2;0;0;1;0;0;4.081765780015241;8.288207608618395;0;0;0.0
0;0;1;1;61;1;0;2;1;1;1;1;1;1;0;1;3;3.0155349008501706;7.076273675632399;1;1;0.64
0;0;1;1;72;0;1;0;2;2;2;2;2;2;2;1;1;4.192680462942962;8.473335343352353;0;0;0.01
1;0;0;0;2;1;0;0;2;0;2;0;0;0;0;0;2;3.9972828493789696;4.791649752930709;0;0;0.11
1;0;0;0;12;1;0;0;0;0;0;0;0;0;0;1;0;3.8372994592322094;6.25363648538967;1;1;0.7
1;0;1;0;41;1;0;2;1;1;1;1;1;1;2;1;2;3.0325462466767075;6.802894638365962;0;0;0.0
0;0;0;0;26;0;1;0;0;0;2;2;2;0;0;1;1;3.816612820623488;7.077329262953589;0;0;0.07
1;0;1;0;36;1;0;2;1;1;1;1;1;1;1;0;0;3.084200921541599;6.580708483008079;0;0;0.01
1;0;1;1;72;1;2;1;2;2;2;2;2;2;2;1;1;4.745366816481375;9.044191332181782;0;0;0.0
1;0;1;0;35;1;2;1;0;0;0;2;0;2;0;1;0;4.50920979484218;8.059023266876045;0;0;0.07
1;0;0;0;1;1;0;0;0;0;2;2;0;0;0;0;3;4.026244149518169;4.026244149518169;0;0;0.19
0;0;1;1;16;1;2;1;2;0;2;2;2;2;0;1;2;4.735759755691693;7.540913573103083;0;0;0.24
0;1;0;0;49;1;2;1;2;0;0;0;2;2;0;0;1;4.63035048451839;8.531372192589506;0;0;0.14
0;0;1;0;54;1;2;1;2;2;2;2;2;2;1;1;3;4.750568388677448;8.707896192238108;0;0;0.02
0;0;0;1;18;1;2;0;2;0;0;0;0;2;0;0;2;4.186619838331271;7.062791281081669;0;0;0.1
0;0;1;0;36;1;0;1;0;0;0;0;0;2;0;0;2;4.399375273008495;7.985705571202151;0;0;0.25
0;0;0;0;60;1;2;1;0;2;2;0;2;2;0;1;2;4.671893818030999;8.763654752450451;1;0;0.28
0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;3;4.256321678298823;4.256321678298823;1;1;0.97
0;0;1;1;52;1;2;2;1;1;1;1;1;1;2;1;0;3.260017768199376;7.14775594736277;0;0;0.01
1;0;1;1;8;1;0;1;0;0;2;0;2;2;0;1;2;4.561740628060756;6.634041855757752;0;0;0.3
1;0;1;1;72;1;0;1;2;2;0;2;2;2;2;0;0;4.66814498514948;8.937553480141082;0;0;0.03
0;0;0;0;64;1;2;2;1;1;1;1;1;1;1;0;3;3.246490991901174;7.404735495926075;0;0;0.01
0;1;0;0;22;1;0;0;2;0;2;2;0;2;0;1;3;4.259152536523347;7.343684927894121;0;0;0.11
1;0;1;0;60;0;1;0;0;2;2;2;2;2;0;1;0;4.11414718951828;8.184067349365797;0;0;0.03
0;0;1;1;28;1;0;1;0;0;0;0;0;2;0;1;2;4.4073288175361;7.70890448334336;1;0;0.36
0;0;1;0;61;1;2;2;1;1;1;1;1;1;2;0;3;3.2347491740244907;7.257637202513267;0;0;0.0
0;0;0;0;24;1;2;1;0;2;2;0;2;2;0;1;2;4.655387902148709;7.822304495297989;0;0;0.29
1;0;1;1;28;1;0;1;0;2;2;2;2;0;1;0;0;4.542230386214217;7.926367914605402;0;0;0.02
0;0;1;1;30;1;0;0;0;2;2;2;2;2;2;0;0;4.404277243608702;7.770771808396797;0;0;0.01
1;0;1;0;2;1;0;2;1;1;1;1;1;1;0;0;3;3.044522437723423;3.6635616461296463;0;0;0.13
1;0;0;0;1;1;2;1;0;0;0;0;0;0;0;1;2;4.33204826486764;4.33204826486764;0;0;0.37
1;0;0;1;6;1;0;2;1;1;1;1;1;1;0;0;3;3.027715319407042;4.623991940228679;0;0;0.0
0;0;1;0;24;1;0;0;0;2;0;0;2;2;0;1;0;4.254903238344689;7.387121194929835;0;0;0.05
1;0;1;1;4;1;2;1;0;0;2;0;2;2;0;0;2;4.626442321263631;5.9581662617064675;1;1;0.94
1;0;0;0;7;1;2;1;0;2;0;0;2;2;0;1;2;4.613138355637268;6.513600962019839;1;1;0.95
1;1;1;0;72;1;2;1;2;2;2;2;2;2;2;1;0;4.76260119393692;9.036689119229727;0;0;0.0
1;0;0;0;70;0;1;0;0;0;0;2;0;2;2;1;3;3.714790835898437;7.9376425174388325;0;0;0.05
1;1;1;0;64;1;2;1;0;0;2;2;2;2;2;0;2;4.635699391022914;8.785608343055493;0;0;0.04
1;0;1;1;72;1;2;1;0;2;0;0;2;0;1;1;2;4.507557357121091;8.793301040214356;0;0;0.04
0;0;0;1;44;1;0;2;1;1;1;1;1;1;2;0;3;3.039749158970765;6.767458193443415;0;0;0.0
0;0;1;1;13;1;0;0;0;0;0;0;0;2;0;0;2;4.0421736898931915;6.600346576346323;1;0;0.21
0;1;0;0;17;1;0;2;1;1;1;1;1;1;1;0;3;3.075005454448499;5.80392942326114;0;0;0.01
